category,question_id,question,answer,faq_url
Flights,62e9205264d0b60fbadf81e4,how can i get the e-ticket for my flight booking?,"an e-ticket is always sent to your registered email address right after your flight booking is confirmed. you can also view the e-ticket from the 'my orders' section of your flipkart account on our app. under 'my orders', click 'travel bookings', select the booking for which you want the e-ticket and then choose either of the two options 'view e-ticket' and 'email e-ticket'. please note that the 'view e-ticket' option is not available on our website.",https://www.flipkart.com/helpcentre?catalog=62e91d68f86ae76c188881d2&faq=62e9205264d0b60fbadf81e4&view=FAQ
Flights,62e9221864d0b60fbadf8568,how can i cancel my flight booking?,"here's how you can cancel your flight booking on the flipkart app:1. click on the 'flights' section and visit 'my orders'2. for the flight booking that you want to cancel, select the passenger's name, sector and reason for cancellation and click on 'calculate refund'3. check the airline fare rules and cancel the booking as desired",https://www.flipkart.com/helpcentre?catalog=62e91d68f86ae76c188881d2&faq=62e9221864d0b60fbadf8568&view=FAQ
Flights,62e9227964d0b60fbadf8616,what is web check-in?,"web check-in is the process through which you can confirm your availability for boarding a flight and get the boarding pass from the airline's website prior to your date of travel. you may also get options to choose meals, baggage, etc. and select seats as per your preference depending on the airline and the flight. ",https://www.flipkart.com/helpcentre?catalog=62e91d68f86ae76c188881d2&faq=62e9227964d0b60fbadf8616&view=FAQ
Flights,62e922d8f86ae76c18888c67,how can i do a web check-in?,"

here's how you can easily do the web check-in for your flight:1) visit the online check-in page of the airline.2) enter your surname and booking reference/pnr to initiate your check-in.3)select the passengers you'd like to check-in.4)you may be asked to enter advance passenger information if required by the destination country (only for intl flights)5)print your boarding pass.

",https://www.flipkart.com/helpcentre?catalog=62e91d68f86ae76c188881d2&faq=62e922d8f86ae76c18888c67&view=FAQ
Flights,62e923aa64d0b60fbadf8850,can i make partial payments at the time of flight booking?,"no, the option to make partial payments for booking a flight is currently not available on flipkart travel.",https://www.flipkart.com/helpcentre?catalog=62e91d68f86ae76c188881d2&faq=62e923aa64d0b60fbadf8850&view=FAQ
Flights,62e924c214e5755075e1d5fa,what are the various payment options available for flight booking?,"you can book your flight on flipkart travel using any of the following payment options:
credit/debit card net banking credit card emiupiwallets
",https://www.flipkart.com/helpcentre?catalog=62e91d68f86ae76c188881d2&faq=62e924c214e5755075e1d5fa&view=FAQ
Flights,62e9259814e5755075e1d735,can i use my card to book a flight in someone else’s name?,"

yes, but please mention the name of the person travelling as per any government id proof under the 'traveller's name' section.

",https://www.flipkart.com/helpcentre?catalog=62e91d68f86ae76c188881d2&faq=62e9259814e5755075e1d735&view=FAQ
Flights,62e9261914e5755075e1d7f0,what is a convenience fee? why am i being charged?,"a convenience fee can also be referred to as an internet handling fee and is charged by the booking service provider. while most portals add it on the payment page, we believe in being transparent about it and showing the convenience fee on the booking details page itself. please note that the fee is usually non-refundable if you cancel the ticket.",https://www.flipkart.com/helpcentre?catalog=62e91d68f86ae76c188881d2&faq=62e9261914e5755075e1d7f0&view=FAQ
Flights,62e926d6f86ae76c18889308,what are 'no show' and 'no refund'?,"'no show' is the term used by airlines to indicate the status of a passenger who makes a reservation but neither travels nor cancels the booking.when cancellation penalties including that charged by flipkart travel and the airline combined are higher than the amount paid by the customer at the time of booking, the customer is not eligible for any refund except for some unutilised taxes from your booking amount and this is called as 'no refund'.",https://www.flipkart.com/helpcentre?catalog=62e91d68f86ae76c188881d2&faq=62e926d6f86ae76c18889308&view=FAQ
Flights,62e9272564d0b60fbadf8dea,"can i use supercoins to book a flight on flipkart travel travel? if yes, what is the limit?","yes, you can use your supercoins which are in a credited state to book flights on flipkart travel and there is no limit to the number of supercoins that you can use for a single booking.",https://www.flipkart.com/helpcentre?catalog=62e91d68f86ae76c188881d2&faq=62e9272564d0b60fbadf8dea&view=FAQ
Flights,62e9278964d0b60fbadf8e77,what is a boarding pass?,a boarding pass or boarding card is a document provided by an airline during check-in that gives passengers permission to enter the restricted area of an airport (also known as the airside portion of the airport) and to board the aeroplane for a particular flight.,https://www.flipkart.com/helpcentre?catalog=62e91d68f86ae76c188881d2&faq=62e9278964d0b60fbadf8e77&view=FAQ
Flights,62e927d864d0b60fbadf8ee8,"i have redeemed a coupon code for a flight booking that i have cancelled, can i use the same coupon code for a new booking?
i have redeemed a coupon code for a flight booking that has been cancelled by the airline, can i use the same coupon code for a new booking?","

no, a coupon code cannot be redeemed for more than one booking.

",https://www.flipkart.com/helpcentre?catalog=62e91d68f86ae76c188881d2&faq=62e927d864d0b60fbadf8ee8&view=FAQ
Flights,62e92861a0eaa942e15e28e0,how can i get the information about the terminal from where my flight is scheduled to depart?,"information about the terminal is mentioned on the e-ticket that is sent to your registered email after your booking is confirmed. however, it is recommended that you still confirm it with the airline as terminals are subject to change. ",https://www.flipkart.com/helpcentre?catalog=62e91d68f86ae76c188881d2&faq=62e92861a0eaa942e15e28e0&view=FAQ
Flights,62e928a114e5755075e1dc01,what happens if i miss my flight?,"

in case you miss your flight, you will be declared a 'no show' as per airline guidelines and only some unutilised taxes from your booking amount will be refunded to you by the airline.

",https://www.flipkart.com/helpcentre?catalog=62e91d68f86ae76c188881d2&faq=62e928a114e5755075e1dc01&view=FAQ
Flights,62e928f1a0eaa942e15e29b4,how can i pre-select my flight seat?,"



while some airlines give you the option to pre-select seats free of cost, others may charge a fee. you can pre-book seats during the web check-in process. 



",https://www.flipkart.com/helpcentre?catalog=62e91d68f86ae76c188881d2&faq=62e928f1a0eaa942e15e29b4&view=FAQ
Flights,62e9293564d0b60fbadf90f4,i want wheelchair assistance for my flight booking. how do i arrange that?,"





wheelchair service is provided by all airlines free of cost. please get in touch with the airline directly and place a wheelchair service request.





",https://www.flipkart.com/helpcentre?catalog=62e91d68f86ae76c188881d2&faq=62e9293564d0b60fbadf90f4&view=FAQ
Flights,62e929e264d0b60fbadf9205,which documents do i need to carry for a domestic/international flight?,"for a domestic flight, you will need to carry a government-approved id (pan card, driving license, aadhar card, voter id, passport) along with a digital or print copy of your ticket.
in case of an international flight, along with a digital or printed copy of your ticket, it is mandatory to carry a valid passport. you may also need a valid visa for the country you are travelling to. please check the visa-related guidelines of that country before travelling.
 ",https://www.flipkart.com/helpcentre?catalog=62e91d68f86ae76c188881d2&faq=62e929e264d0b60fbadf9205&view=FAQ
Flights,62e92a3264d0b60fbadf9273,which documents do i need to carry for an infant while travelling by flight?,"

you can carry the date of birth certificate or passport for an infant. vaccination cards are also accepted by a few airlines for domestic travel. however, you can get in touch with the airline for additional information.

",https://www.flipkart.com/helpcentre?catalog=62e91d68f86ae76c188881d2&faq=62e92a3264d0b60fbadf9273&view=FAQ
Hotels,63049cc914e5755075036ba4,how do i know if my hotel booking has been confirmed?,"once you complete your hotel booking, you will receive an email with a voucher and an sms with the booking confirmation.",https://www.flipkart.com/helpcentre?catalog=63049d0ea0eaa942e17fe1d3&faq=63049cc914e5755075036ba4&view=FAQ
Hotels,63049e3514e5755075036f5f,how can i get the voucher for my hotel booking?,"a voucher is always sent to your registered email address right after your hotel booking is confirmed. you can also view the voucher in the 'my orders' section of your flipkart account. under 'my orders', click 'travel bookings' and select the booking for which you want the voucher.",https://www.flipkart.com/helpcentre?catalog=63049d0ea0eaa942e17fe1d3&faq=63049e3514e5755075036f5f&view=FAQ
Hotels,63049ea114e57550750370a6,how can i cancel my hotel booking?,here's how you can cancel your hotel booking:-go to 'my orders'-select 'travel bookings'-select the booking you want to cancel-click on 'cancel booking' -review the refund amount-click 'confirm' to cancel,https://www.flipkart.com/helpcentre?catalog=63049d0ea0eaa942e17fe1d3&faq=63049ea114e57550750370a6&view=FAQ
Hotels,6304a83d64d0b60fba01a513,what is a convenience fee? why am i being charged?,"a convenience fee can also be referred to as an internet handling fee and is charged by the booking service provider. while most portals add it on the payment page, we believe in being transparent about it and showing the convenience fee on the booking details page itself. please note that the fee is usually non-refundable if you cancel the booking.",https://www.flipkart.com/helpcentre?catalog=63049d0ea0eaa942e17fe1d3&faq=6304a83d64d0b60fba01a513&view=FAQ
